식품코드,식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명,원산지국코드,수입여부,데이터생성방법명,원산지국명,원산지역명
R211-717114001-1201,새우류_대롱수염새우_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171711,대롱수염새우,117171140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-717134002-0000,새우류_대하_육_말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171713,대하,117171340,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717134001-0402,새우류_대하_육_생것_인천_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171713,대하,117171340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,인천
R211-717154001-0008,새우류_마루자주새우_육_생것_대표_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171715,마루자주새우,117171540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717154001-1678,새우류_마루자주새우_육_생것_동해EEZ_2월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171715,마루자주새우,117171540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,동해EEZ
R211-717174001-0000,새우류_물렁가시붉은새우_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171717,물렁가시붉은새우,117171740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717194046-0000,새우류_보리새우_육_삶은것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171719,보리새우,117171940,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717194001-1050,새우류_보리새우_육_생것_창원_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171719,보리새우,117171940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,창원
R211-717214001-1200,새우류_부채새우_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171721,부채새우,117172140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-717234001-1269,새우류_북쪽분홍새우_육_생것_강릉_9월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171723,북쪽분홍새우,117172340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,강릉
R211-717254601-0000,새우류_새우_껍질_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171725,새우,117172546,껍질,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717254093-0000,새우류_새우_육_말린것을 볶은것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171725,새우,117172540,육,93,말린것을 볶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717254071-0000,새우류_새우_육_젓갈_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171725,새우,117172540,육,71,젓갈,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717254055-0000,"새우류_새우_육_튀긴것(튀김옷, 수분많은 반죽)_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171725,새우,117172540,육,55,"튀긴것(튀김옷, 수분많은 반죽)",2,농촌진흥청(국가표준식품성분표),410,N,분석,대한민국,대표
R211-717274001-0337,새우류_젓새우_육_생것_목포_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171727,젓새우,117172740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,목포
R211-717274071-0000,새우류_젓새우_육_젓갈_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171727,젓새우,117172740,육,71,젓갈,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-717274060-0000,새우류_젓새우_육_조린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11717,새우류,1171727,젓새우,117172740,육,60,조린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
