식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명
소고기_한우(2등급)_등심(살치살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270844,등심(살치살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_등심(아래등심살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270845,등심(아래등심살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_등심(윗등심살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270846,등심(윗등심살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_사태(뒷사태)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270847,사태(뒷사태),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_사태(뭉치사태)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270848,사태(뭉치사태),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_사태(상박살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270849,사태(상박살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_사태(아롱사태)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270850,사태(아롱사태),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_사태(앞사태)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270851,사태(앞사태),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_설도(도가니살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270852,설도(도가니살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_설도(삼각살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270853,설도(삼각살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_설도(설깃머리살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270854,설도(설깃머리살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_앞다리(갈비덧살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270855,앞다리(갈비덧살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_앞다리(부채덮개살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270856,앞다리(부채덮개살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_양지(앞치마살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270857,양지(앞치마살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_양지(업진안살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270858,양지(업진안살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_양지(차돌박이)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270859,양지(차돌박이),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_양지(치마살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270860,양지(치마살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_양지(치마양지)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270861,양지(치마양지),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_우둔_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270862,우둔,1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_갈비_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270881,갈비,1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_등심_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270883,등심,1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_목심(목심살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270884,목심(목심살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_사태_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270885,사태,1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_살코기_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270886,살코기,1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_안심(안심살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270887,안심(안심살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_앞다리_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270888,앞다리,1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_앞다리(꾸리살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270889,앞다리(꾸리살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_채끝(채끝살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270891,채끝(채끝살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_앞다리(부채살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270892,앞다리(부채살),1,생것,1,농촌진흥청(국가표준식품성분표)
소고기_한우(2등급)_앞다리(앞다리살)_생것,원재료성 식품,2,동물성,9,육류,9027,소고기,902708,한우(2등급),90270893,앞다리(앞다리살),1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_선지(피)_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280008,선지(피),1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_양(위)_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280009,위(양),1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_양(위)_삶은것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280009,위(양),46,삶은것,1,농촌진흥청(국가표준식품성분표)
소 부산물_천엽_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280012,천엽,1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_간_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280031,간,1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_간_삶은것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280031,간,46,삶은것,1,농촌진흥청(국가표준식품성분표)
소 부산물_간_구운것(팬),원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280031,간,51,구운것(팬),1,농촌진흥청(국가표준식품성분표)
소 부산물_골_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280032,골,1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_꼬리_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280033,꼬리,1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_소장(곱창)_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280034,소장(곱창),1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_신장_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280035,신장,1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_신장_삶은것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280035,신장,46,삶은것,1,농촌진흥청(국가표준식품성분표)
소 부산물_심장(염통)_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280036,심장(염통),1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_심장(염통)_삶은것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280036,심장(염통),46,삶은것,1,농촌진흥청(국가표준식품성분표)
소 부산물_허파_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280039,허파,1,생것,1,농촌진흥청(국가표준식품성분표)
소 부산물_허파_삶은것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280039,허파,46,삶은것,1,농촌진흥청(국가표준식품성분표)
소 부산물_혀_생것,원재료성 식품,2,동물성,9,육류,9028,소 부산물,902800,해당없음,90280040,혀,1,생것,1,농촌진흥청(국가표준식품성분표)
양지국물,원재료성 식품,2,동물성,9,육류,9030,양지국물,903000,해당없음,90300000,해당없음,0,해당없음,1,농촌진흥청(국가표준식품성분표)
우족국물_중량3배물,원재료성 식품,2,동물성,9,육류,9031,우족국물,903100,해당없음,90310070,중량3배물,0,해당없음,1,농촌진흥청(국가표준식품성분표)
잡뼈국물,원재료성 식품,2,동물성,9,육류,9033,잡뼈국물,903300,해당없음,90330000,해당없음,0,해당없음,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_갈비_생것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340181,갈비,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_갈비_삶은것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340181,갈비,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_갈비_구운것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340181,갈비,50,구운것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_등심_생것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340183,등심,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_등심_삶은것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340183,등심,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_등심_구운것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340183,등심,50,구운것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_살코기_생것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340186,살코기,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_살코기_삶은것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340186,살코기,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_어깨_생것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340190,어깨,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_어깨_삶은것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340190,어깨,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_어깨_구운것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340190,어깨,50,구운것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_채끝(채끝살)_생것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340191,채끝(채끝살),1,생것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_채끝(채끝살)_삶은것,원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340191,채끝(채끝살),46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지고기_수입산(미국산)_채끝(채끝살)_구운것(오븐),원재료성 식품,2,동물성,9,육류,9034,송아지고기,903401,수입산(미국산),90340191,채끝(채끝살),53,구운것(오븐),1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_간_생것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350131,간,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_간_삶은것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350131,간,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_골_생것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350132,골,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_골_삶은것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350132,골,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_신장_생것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350135,신장,1,생것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_신장_삶은것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350135,신장,46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_심장(염통)_생것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350136,심장(염통),1,생것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_심장(염통)_삶은것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350136,심장(염통),46,삶은것,1,농촌진흥청(국가표준식품성분표)
송아지 부산물_수입산(미국산)_허파_생것,원재료성 식품,2,동물성,9,육류,9035,송아지 부산물,903501,수입산(미국산),90350139,허파,1,생것,1,농촌진흥청(국가표준식품성분표)
